segment_id,lat_cell,lon_cell,detections
4,7.7,-62.0,10
4,17.6,-96.5,1
4,24.2,109.8,2
4,13.5,-2.6,8
4,52.3,83.2,4
4,0.0,23.9,3
4,9.7,27.7,74
4,30.5,-91.5,6
4,9.8,12.1,5
4,30.6,-98.1,23
4,8.7,-6.9,11
4,15.4,20.0,59
4,9.7,11.2,7
4,8.8,-8.7,180
4,49.7,128.6,2
4,21.8,100.0,10
4,23.8,-104.2,1
4,-36.4,147.5,516
4,7.2,24.9,95
4,47.5,125.7,4
4,10.8,21.1,33
4,26.3,116.6,2
4,18.3,80.0,9
4,20.5,101.8,26
4,21.3,82.7,15
4,35.5,111.1,3
4,39.2,34.1,2
4,4.5,31.4,50
4,16.1,-93.4,2
4,-3.4,36.0,9
4,7.1,-5.9,34
4,42.2,-96.0,4
4,15.4,-3.1,1
4,-37.6,140.3,4
4,23.3,68.9,23
4,-7.2,-37.3,2
4,43.4,-124.1,2
4,5.6,116.2,2
4,-38.4,-63.6,72
4,3.9,22.6,15
4,-27.1,23.5,1
4,12.8,13.4,3
4,10.5,28.9,15
4,14.6,-92.0,3
4,-17.4,126.9,20
4,-2.0,110.4,1
4,9.6,34.2,88
4,35.1,-93.8,22
4,4.8,-72.1,1
4,43.7,61.2,3
4,7.6,123.1,1
4,-3.1,-47.0,4
4,25.2,96.4,9
4,5.1,-71.7,6
4,31.9,70.5,7
4,29.0,118.8,2
4,26.2,83.2,4
4,32.8,-96.1,1
4,41.8,122.6,6
4,26.2,93.0,26
4,6.6,-5.5,4
4,26.1,-98.7,5
4,29.7,70.9,15
4,8.8,25.6,3
4,21.2,77.2,57
4,23.2,103.2,2
4,18.9,79.8,10
4,3.7,98.5,1
4,20.6,94.8,3
4,11.0,-12.3,17
4,-17.5,-68.4,1
4,30.4,-105.1,1
4,-6.8,15.4,5
4,27.8,80.0,8
4,-4.0,-39.8,2
4,23.4,78.1,12
4,10.3,28.1,20
4,-6.3,14.5,2
4,-4.5,17.5,21
4,37.2,-91.5,2
4,-3.9,-42.8,5
4,21.4,78.0,8
4,46.0,-110.7,2
4,4.2,26.6,77
4,2.4,11.3,3
4,34.6,-80.1,3
4,6.7,-8.7,12
4,4.3,36.4,2
4,3.6,22.5,56
4,5.3,-1.3,2
4,25.5,116.4,2
4,6.0,23.0,7
4,20.7,74.1,1
4,6.8,13.8,43
4,58.5,62.0,1
4,-16.2,-50.0,1
4,-13.3,-46.6,1
4,-28.2,125.1,51
4,13.9,-4.7,18
4,45.1,64.2,11
4,-37.7,-73.7,4
4,47.6,132.3,1
4,2.2,23.2,55
4,12.7,-0.1,28
4,6.3,-3.0,2
4,2.4,103.5,2
4,-22.9,143.1,22
4,51.8,75.3,2
4,7.1,10.3,83
4,-5.1,22.3,19
4,23.1,109.9,2
4,-9.9,-37.8,2
4,7.8,36.5,2
4,12.3,33.4,9
4,-24.8,-54.6,3
4,0.6,23.8,118
4,-46.1,169.2,1
4,11.0,-84.1,3
4,36.8,31.1,1
4,13.8,36.2,33
4,-10.0,-76.2,2
4,22.1,80.2,15
4,8.5,16.9,82
4,11.2,108.6,7
4,28.7,78.7,4
4,-21.7,140.9,22
4,9.3,7.8,38
4,15.2,-83.6,2
4,45.5,74.3,24
4,-2.9,14.5,18
4,3.4,101.5,6
4,11.5,13.3,43
4,8.4,3.1,21
4,13.0,77.6,7
4,-19.6,29.9,1
4,19.2,77.4,10
4,18.2,75.5,10
4,44.0,7.9,5
4,7.9,81.2,3
4,-27.1,30.8,19
4,59.2,55.9,1
4,-39.7,-65.5,1
4,49.5,131.5,5
4,1.3,37.4,1
4,47.2,-114.9,1
4,38.4,47.9,2
4,9.9,-69.2,19
4,25.4,97.3,7
4,34.4,-80.9,5
4,4.0,30.7,124
4,35.2,24.6,1
4,14.5,78.9,43
4,-3.3,16.9,9
4,27.2,111.6,3
4,14.8,98.5,2
4,13.9,103.5,48
4,-8.7,-39.3,3
4,8.4,-0.4,105
4,20.5,96.4,10
4,-32.4,18.7,3
4,14.0,80.1,1
4,-25.0,27.5,16
4,-23.0,-56.8,8
4,9.8,31.9,20
4,8.2,-80.9,5
4,25.6,98.0,2
4,48.1,26.0,1
4,-5.1,-37.5,1
4,18.6,79.4,8
4,-9.9,27.2,2
4,19.2,71.5,8
4,-25.7,-56.8,5
4,-13.3,-65.6,2
4,-25.7,27.6,1
4,-22.9,148.1,5
4,23.0,76.4,9
4,25.9,80.7,2
4,-29.1,-57.6,4
4,7.3,28.6,22
4,35.7,111.2,2
4,1.9,-60.8,9
4,-15.2,-42.7,2
4,12.0,-2.8,16
4,13.2,121.3,1
4,31.7,-101.9,15
4,23.2,68.6,1
4,-17.6,130.5,3
4,44.6,-84.9,1
4,-20.0,147.8,2
4,21.8,85.8,3
4,55.1,107.1,17
4,-13.2,-40.0,3
4,-29.5,153.2,1
4,-5.4,24.9,4
4,-3.8,14.8,6
4,-22.5,-55.9,2
4,36.3,-115.9,11
4,-15.5,-63.7,2
4,-22.5,120.5,16
4,39.0,42.4,1
4,7.6,27.2,16
4,21.4,94.6,13
4,19.8,-90.3,7
4,24.2,83.5,4
4,13.4,-10.4,26
4,-11.9,-47.6,1
4,32.4,-95.1,2
4,-16.4,128.0,5
4,-4.5,16.0,2
4,-30.9,-59.8,1
4,-34.8,143.4,45
4,9.7,1.1,33
4,-25.8,-56.6,4
4,-21.4,-63.5,1
4,41.9,125.6,5
4,6.8,25.0,196
4,-9.2,-38.5,2
4,17.6,-99.2,1
4,5.1,-76.7,1
4,-32.2,148.3,1
4,0.2,13.0,3
4,31.2,49.6,6
4,11.8,3.9,7
4,5.9,12.5,31
4,37.4,-94.5,3
4,45.8,127.7,9
4,6.8,4.5,24
4,33.9,-86.2,2
4,9.0,-6.1,1
4,42.7,58.9,9
4,-7.0,16.3,13
4,4.7,15.8,16
4,9.0,31.1,4
4,38.1,109.9,1
4,20.3,100.8,21
4,26.8,81.9,2
4,38.8,45.9,1
4,-15.2,-73.8,2
4,32.2,-81.3,3
4,1.3,116.7,1
4,16.1,78.1,8
4,21.7,95.7,6
4,-9.6,16.0,8
4,44.0,-97.7,1
4,-28.2,114.4,1
4,7.8,125.3,1
4,-31.0,116.9,4
4,3.6,22.3,16
4,0.1,-76.1,6
4,29.5,77.7,1
4,35.6,109.3,1
4,-25.0,-55.6,1
4,14.4,34.6,18
4,-7.4,-34.9,12
4,9.9,31.7,42
4,24.9,117.4,13
4,12.4,30.1,6
4,10.0,29.7,15
4,3.8,19.6,27
4,6.3,-10.7,9
4,-17.5,16.3,1
4,16.3,-93.3,4
4,8.7,14.2,38
4,33.7,-80.1,4
4,8.6,-12.6,32
4,11.0,78.0,1
4,13.6,79.1,4
4,30.4,117.0,5
4,53.9,72.5,3
4,33.2,-87.2,2
4,30.2,79.1,23
4,27.6,94.5,2
4,-37.7,143.7,2
4,31.5,-83.4,56
4,10.6,15.2,10
4,9.1,-65.2,33
4,9.8,-73.2,2
4,57.4,-115.6,67
4,-0.7,15.4,3
4,26.8,-97.9,3
4,4.8,117.9,1
4,-5.4,25.6,6
4,41.4,-97.5,5
4,10.9,-5.9,8
4,37.9,41.4,1
4,8.0,-80.8,10
4,53.5,-108.3,1
4,41.6,111.8,1
4,-33.0,27.9,4
4,4.4,17.6,19
4,-11.5,-76.7,20
4,3.3,113.1,1
4,10.7,6.5,44
4,-26.1,-65.8,1
4,8.0,-5.0,2
4,9.7,-64.7,1
4,-5.3,13.5,1
4,-2.4,23.3,12
4,42.7,-94.5,1
4,15.9,102.3,2
4,-13.2,-57.3,1
4,25.7,92.1,6
4,-7.3,25.9,3
4,30.9,-83.2,6
4,37.5,-93.6,3
4,-15.8,-43.4,1
4,34.7,136.1,1
4,-10.7,-37.7,1
4,38.0,125.0,1
4,20.9,-89.4,2
4,-9.8,14.2,1
4,26.2,96.6,50
4,39.5,48.8,6
4,13.1,-8.2,14
4,49.6,-96.7,1
4,11.0,-10.6,61
4,45.3,-73.6,3
4,24.1,98.5,11
4,27.1,83.3,23
4,12.9,106.7,145
4,33.4,-88.1,5
4,10.4,-69.9,1
4,-6.8,13.2,1
4,52.8,17.2,1
4,-24.3,148.1,16
4,25.1,87.5,3
4,-12.3,-62.0,1
4,14.2,5.8,5
4,19.8,93.7,4
4,-5.6,22.6,14
4,-35.9,146.5,4
4,42.3,-120.6,9
4,24.1,88.4,4
4,47.9,124.7,9
4,62.3,43.0,1
4,8.5,23.9,77
4,36.4,-79.7,1
4,-17.6,128.2,6
4,30.5,50.4,3
4,8.3,20.9,95
4,36.1,113.8,7
4,50.6,9.9,1
4,21.5,98.0,17
4,19.3,-103.5,9
4,12.3,-2.0,2
4,-8.1,24.4,9
4,-23.8,30.1,11
4,12.8,-11.0,56
4,-6.8,13.9,1
4,15.0,-2.4,1
4,16.0,100.8,35
4,17.9,82.8,1
4,-12.7,-42.6,2
4,-21.9,147.9,1
4,10.7,-1.0,24
4,12.7,-9.2,8
4,33.0,72.8,14
4,7.6,25.6,129
4,36.7,112.5,15
4,-23.3,-57.6,7
4,32.8,-82.4,16
4,44.0,118.3,2
4,16.8,105.1,19
4,29.0,68.6,1
4,8.2,19.0,105
4,-18.3,-47.3,2
4,16.2,103.2,1
4,49.6,-111.3,2
4,41.0,-97.0,2
4,11.0,122.7,1
4,46.9,16.7,1
4,23.0,70.1,10
4,23.2,109.5,5
4,11.6,35.4,27
4,-15.4,130.3,8
4,21.0,95.7,13
4,11.7,-8.6,8
4,45.8,-119.2,1
4,45.4,123.1,19
4,13.9,76.4,21
4,8.3,-60.2,2
4,9.1,-68.1,19
4,-27.1,-70.0,45
4,16.1,105.3,1
4,7.9,15.4,108
4,22.8,-102.8,7
4,22.1,106.0,4
4,19.7,98.1,8
4,6.9,36.5,80
4,19.0,-97.9,5
4,33.8,-92.4,1
4,2.8,21.8,27
4,14.1,103.5,104
4,-9.4,-40.8,5
4,12.4,-6.3,11
4,40.8,112.8,5
4,22.1,77.7,4
4,-34.6,-62.4,1
4,-6.4,-76.8,5
4,34.5,-82.7,1
4,7.2,23.0,2
4,7.8,6.4,37
4,28.1,94.0,3
4,22.7,110.4,21
4,-0.6,101.5,1
4,22.8,109.7,2
4,47.7,123.7,5
4,-4.9,39.1,13
4,53.8,70.3,1
4,11.4,3.5,19
4,14.0,-88.5,14
4,26.6,97.8,1
4,-26.4,-58.3,17
4,8.6,1.2,40
4,8.5,4.8,21
4,5.5,-71.4,5
4,31.6,113.4,1
4,18.6,81.4,1
4,19.5,81.4,1
4,7.3,32.2,117
4,5.0,-71.8,39
4,-9.1,28.3,1
4,29.8,-92.3,18
4,-21.5,144.2,1
4,1.8,30.3,7
4,-0.1,-75.1,1
4,23.6,91.4,1
4,47.8,117.8,1
4,6.0,17.4,99
4,-6.6,-39.8,4
4,12.2,106.3,67
4,51.2,40.5,1
4,-6.9,21.1,1
4,-20.6,-50.3,1
4,-34.3,-60.7,1
4,36.7,-94.1,1
4,5.9,37.3,1
4,6.1,30.8,66
4,22.2,83.5,4
4,9.6,32.9,42
4,-21.4,44.1,31
4,-19.6,138.6,15
4,14.5,5.7,3
4,31.8,-85.1,3
4,20.7,102.1,42
4,-1.8,14.3,7
4,9.9,5.0,71
4,13.6,23.6,4
4,-26.6,-58.5,16
4,34.3,-99.7,1
4,10.8,-8.3,26
4,12.6,105.4,13
4,10.7,8.8,40
4,1.6,98.9,1
4,7.3,5.9,7
4,41.1,-106.9,2
4,21.4,-97.7,1
4,29.7,-95.1,76
4,8.0,-4.0,6
4,13.8,-16.6,6
4,22.2,69.1,1
4,14.1,-4.2,60
4,-24.6,28.5,2
4,-5.8,20.3,6
4,3.7,16.3,2
4,11.2,78.8,2
4,-28.4,-56.8,4
4,39.5,-95.4,1
4,32.8,131.0,8
4,8.2,0.5,130
4,-7.7,24.5,16
4,31.6,108.4,2
4,17.9,-89.4,1
4,19.9,84.5,1
4,23.5,103.1,76
4,0.5,-74.2,31
4,34.6,-83.9,1
4,47.2,38.9,1
4,21.6,-98.9,5
4,20.4,99.9,6
4,8.8,-70.4,2
4,15.9,107.9,2
4,1.7,35.4,1
4,-33.0,138.8,8
4,14.9,-85.4,3
4,0.5,-75.3,6
4,3.9,22.7,14
4,-17.7,35.4,7
4,2.6,29.5,1
4,18.1,-93.7,13
4,6.0,-8.2,6
4,36.2,-90.8,1
4,2.5,21.4,6
4,20.7,94.1,35
4,53.3,80.8,1
4,-13.9,-39.2,1
4,-26.6,146.8,2
4,2.6,117.4,1
4,38.0,116.0,5
4,20.9,92.3,2
4,32.9,119.5,2
4,26.0,93.3,21
4,33.1,47.0,1
4,12.4,-9.4,60
4,-5.7,23.9,3
4,11.4,106.0,2
4,15.4,120.0,7
4,6.0,32.1,102
4,5.7,-4.3,1
4,33.3,105.1,1
4,27.4,72.3,20
4,-8.8,15.3,29
4,-36.2,143.1,1
4,24.1,49.1,15
4,11.0,105.9,4
4,13.9,-89.9,9
4,5.3,-61.3,39
4,2.0,30.4,8
4,37.4,-92.7,1
4,31.4,73.4,6
4,30.1,111.8,1
4,38.5,65.3,3
4,31.6,-91.0,2
4,21.0,99.9,6
4,17.9,78.2,6
4,15.2,75.9,2
4,3.7,17.5,11
4,19.8,110.1,1
4,4.2,24.7,5
4,14.8,106.3,22
4,13.7,-12.3,18
4,14.9,78.0,6
4,-15.9,23.0,1
4,15.9,99.9,1
4,46.7,118.1,8
4,25.2,103.0,3
4,-9.6,-48.9,1
4,29.2,121.8,2
4,5.2,32.6,53
4,16.8,103.5,25
4,19.7,77.7,8
4,-9.2,16.1,1
4,20.4,93.5,6
4,15.3,-85.5,2
4,38.4,44.9,2
4,3.9,30.7,115
4,11.0,23.3,6
4,33.6,-105.1,2
4,31.6,-91.4,1
4,30.5,71.6,2
4,-8.9,15.7,12
4,24.1,99.8,3
4,-31.1,117.7,1
4,14.2,29.9,2
4,34.4,-91.1,1
4,-2.4,110.7,4
4,-23.7,-59.9,3
4,46.6,130.3,16
4,61.5,46.1,8
4,10.4,77.6,3
4,35.0,46.3,4
4,-8.3,15.5,49
4,-13.2,-66.5,8
4,5.5,16.0,43
4,30.1,117.9,1
4,23.9,104.0,31
4,-31.0,29.5,2
4,13.7,-0.7,13
4,35.6,-85.4,4
4,14.0,-4.1,41
4,13.2,-86.4,2
4,6.4,31.8,116
4,17.5,75.1,11
4,35.7,-93.0,1
4,47.4,125.3,2
4,-13.0,49.1,2
4,-19.6,134.5,92
4,46.7,39.7,1
4,35.2,-86.1,1
4,27.0,84.3,4
4,-6.6,-49.9,3
4,11.5,23.4,6
4,3.4,97.8,6
4,8.6,5.1,214
4,-27.3,-49.4,2
4,8.3,125.9,2
4,12.1,-85.7,4
4,7.6,33.9,72
4,46.5,133.0,1
4,24.7,111.3,4
4,30.7,114.7,3
4,12.1,79.0,5
4,-0.1,-76.3,1
4,-1.4,22.2,2
4,6.1,-67.5,3
4,-2.5,16.0,33
4,4.7,13.4,4
4,51.2,34.6,3
4,24.8,-98.3,1
4,-32.9,18.2,5
4,-5.1,28.7,1
4,10.2,6.9,21
4,18.7,82.6,1
4,14.5,31.4,1
4,11.5,-1.9,1
4,-14.7,125.4,79
4,-6.0,23.2,8
4,-21.1,-54.4,2
4,-6.9,-40.2,4
4,11.3,14.1,5
4,-12.5,-52.2,1
4,16.6,95.3,18
4,5.1,20.0,30
4,15.2,100.0,4
4,20.5,100.5,65
4,18.7,74.3,6
4,-3.5,17.5,6
4,-1.3,101.8,2
4,-10.7,15.8,5
4,-11.6,15.5,26
4,25.0,69.4,4
4,11.2,-72.0,3
4,33.8,-105.9,2
4,8.1,-76.3,2
4,6.8,12.4,16
4,16.8,99.5,24
4,22.5,80.7,3
4,53.2,74.9,4
4,26.4,117.4,1
4,23.6,100.1,1
4,21.1,-101.6,3
4,5.0,22.1,10
4,-30.1,148.6,5
4,59.1,31.8,1
4,18.4,-93.3,27
4,11.2,18.6,2
4,2.9,-72.9,3
4,44.1,46.4,3
4,15.0,40.3,2
4,10.4,10.8,3
4,13.0,-11.3,35
4,57.1,28.9,1
4,17.0,-95.3,1
4,35.1,109.4,1
4,33.3,-88.8,3
4,19.7,74.3,3
4,-27.0,-56.1,1
4,9.8,3.8,96
4,2.8,9.9,5
4,46.8,-119.6,1
4,-32.1,-61.3,1
4,-16.7,-44.4,1
4,37.0,60.6,2
4,35.6,-90.8,2
4,53.9,84.1,1
4,22.9,83.0,1
4,30.8,-95.6,2
4,46.7,118.4,4
4,-16.7,-46.5,1
4,24.4,94.6,13
4,-0.8,115.7,7
4,37.9,118.9,33
4,44.7,63.1,3
4,24.2,98.1,4
4,39.2,121.9,1
4,-15.8,31.1,1
4,10.9,78.0,4
4,-7.4,25.0,3
4,16.0,-93.1,4
4,20.9,86.8,1
4,4.1,25.7,32
4,19.0,110.4,2
4,6.8,28.8,2
4,44.4,133.5,8
4,8.3,-74.2,3
4,4.2,29.7,94
4,-3.2,25.9,3
4,-21.3,-59.5,4
4,11.3,31.9,31
4,38.8,-92.5,6
4,12.9,75.0,1
4,39.0,33.4,1
4,37.8,106.2,1
4,41.2,80.6,1
4,-17.4,-41.9,2
4,0.8,29.9,2
4,14.7,75.3,7
4,19.6,84.1,6
4,21.5,73.2,6
4,6.9,0.8,27
4,6.8,30.2,46
4,33.5,-89.2,3
4,5.5,26.9,10
4,38.7,26.9,113
4,22.4,81.9,2
4,8.7,-67.9,6
4,31.2,-84.0,5
4,13.2,-4.7,1
4,13.5,77.5,12
4,7.2,22.8,126
4,2.5,102.6,1
4,26.0,78.2,3
4,23.2,110.5,3
4,11.3,78.4,3
4,-6.6,18.1,1
4,12.2,27.2,2
4,7.9,27.7,38
4,10.6,105.1,7
4,-5.3,26.7,29
4,-13.7,-41.2,1
4,25.4,83.5,3
4,11.5,125.1,2
4,35.5,-92.0,1
4,5.7,21.2,25
4,23.7,110.2,1
4,12.6,-5.2,1
4,9.3,0.9,79
4,6.2,-2.2,11
4,7.4,28.7,59
4,6.9,-1.8,4
4,-2.8,15.1,3
4,9.6,-62.0,3
4,5.6,16.1,33
4,2.6,20.5,24
4,31.3,113.9,2
4,18.5,95.2,59
4,13.4,106.0,47
4,12.0,34.9,1
4,25.1,71.3,1
4,12.7,34.1,2
4,22.8,100.5,4
4,21.0,-77.9,6
4,-21.5,116.6,1
4,30.3,69.1,1
4,13.0,-2.7,4
4,32.9,-82.1,14
4,28.2,-0.2,20
4,7.0,8.1,100
4,-23.4,-57.6,2
4,8.0,-62.7,2
4,34.2,-91.5,2
4,29.8,79.4,37
4,24.3,92.9,10
4,38.3,-121.9,4
4,25.9,43.7,1
4,7.0,126.4,4
4,12.8,-14.5,61
4,19.2,102.5,28
4,15.7,106.2,8
4,26.6,84.4,18
4,28.7,77.6,4
4,23.2,-102.7,3
4,18.6,79.9,3
4,31.8,-89.4,1
4,9.4,18.1,10
4,39.5,-96.6,7
4,8.8,79.9,3
4,16.2,121.3,3
4,21.8,95.6,18
4,13.2,80.3,2
4,41.1,-90.7,5
4,18.7,-99.1,10
4,13.3,-88.1,12
4,21.9,-79.4,9
4,19.9,-102.6,12
4,-16.3,-54.4,1
4,29.8,73.9,2
4,40.1,118.5,2
4,-13.8,-45.6,3
4,-5.6,26.3,6
4,-9.8,-42.0,2
4,7.0,35.9,72
4,23.5,77.5,19
4,-13.3,-44.0,7
4,33.3,-116.9,6
4,28.5,115.7,1
4,11.0,-7.9,51
4,54.8,69.2,1
4,32.6,-80.6,3
4,30.9,-116.1,1
4,32.8,108.6,2
4,48.4,44.8,3
4,38.3,38.3,1
4,32.6,44.2,13
4,26.7,101.6,12
4,-18.5,124.1,1
4,2.2,-75.2,3
4,13.2,99.5,8
4,37.2,140.6,1
4,-10.2,-73.9,2
4,11.0,103.2,12
4,-4.4,-44.8,6
4,54.0,13.0,3
4,36.9,118.6,4
4,54.2,71.8,2
4,8.4,34.4,110
4,-19.0,121.7,1
4,37.7,-96.6,3
4,25.6,117.5,4
4,7.8,26.4,21
4,14.7,29.4,8
4,22.2,108.4,2
4,24.5,74.9,2
4,23.5,79.8,2
4,-28.3,-59.3,1
4,7.9,0.9,67
4,-0.1,15.7,11
4,6.5,-67.6,20
4,13.6,36.2,7
4,51.2,26.2,3
4,2.1,10.7,3
4,35.2,-81.4,2
4,38.0,65.2,1
4,-6.7,38.2,2
4,31.9,-84.0,4
4,32.9,-84.5,2
4,27.4,95.9,8
4,34.4,114.1,1
4,7.5,-64.1,6
4,21.0,-98.7,1
4,19.3,80.5,9
4,34.7,133.6,1
4,7.7,2.6,63
4,45.1,17.1,1
4,9.4,7.6,25
4,23.1,108.5,2
4,11.2,25.1,5
4,33.4,73.2,8
4,43.8,21.3,1
4,7.2,4.6,1
4,27.3,85.0,2
4,7.2,18.1,37
4,41.5,-102.6,12
4,2.5,-74.0,17
4,-20.5,-59.1,1
4,23.0,77.9,15
4,-25.3,150.3,13
4,-33.7,148.4,1
4,1.8,-73.5,24
4,10.0,-68.6,28
4,12.1,21.3,65
4,27.7,58.0,1
4,-8.2,23.1,2
4,0.1,30.0,21
4,18.9,74.2,1
4,6.6,-10.0,2
4,-19.3,-55.3,3
4,-3.5,37.7,3
4,28.0,84.9,5
4,6.8,101.1,1
4,28.7,54.5,11
4,5.3,-68.3,8
4,8.4,26.7,21
4,28.5,76.9,1
4,-28.5,-56.3,1
4,0.8,23.8,73
4,47.8,122.8,10
4,-26.0,147.9,2
4,48.0,122.8,14
4,9.3,8.0,23
4,46.0,128.3,7
4,44.1,-81.6,4
4,-4.4,-48.7,7
4,-39.0,-72.3,6
4,-22.6,-40.1,4
4,12.7,-4.8,2
4,22.9,93.8,9
4,7.8,14.4,67
4,40.1,58.6,4
4,5.9,11.2,84
4,31.0,-94.9,1
4,37.1,127.1,1
4,20.8,70.8,8
4,-30.3,153.0,1
4,25.3,104.5,1
4,1.6,23.0,14
4,8.4,-7.1,4
4,-5.7,-50.2,1
4,41.8,-77.8,1
4,-23.0,-55.8,6
4,22.3,70.3,2
4,47.1,134.3,4
4,19.1,78.6,10
4,41.2,121.9,10
4,45.9,24.8,3
4,11.9,104.1,48
4,-6.8,-37.2,5
4,27.8,52.2,1
4,40.0,15.3,1
4,29.3,104.4,1
4,23.0,-101.1,4
4,-9.2,15.6,41
4,39.1,-97.1,1
4,17.9,81.5,5
4,4.4,23.8,5
4,-7.2,22.6,2
4,5.5,100.9,2
4,6.1,-69.1,13
4,41.0,121.6,39
4,9.4,0.0,77
4,6.5,3.1,3
4,54.5,-118.4,23
4,21.4,-102.7,1
4,29.7,-81.6,1
4,38.6,-90.2,21
4,30.1,-107.5,2
4,31.9,-103.1,22
4,54.6,68.6,1
4,39.3,99.8,1
4,22.5,85.5,19
4,-22.4,-63.8,3
4,6.0,-71.3,9
4,-23.1,-49.1,7
4,6.7,101.0,1
4,29.1,-97.8,4
4,26.6,80.6,1
4,-16.7,126.8,12
4,49.1,124.5,2
4,-17.0,-59.1,2
4,-10.4,13.5,7
4,54.6,20.3,1
4,0.1,-74.3,7
4,33.9,-97.3,7
4,13.1,-14.6,10
4,-3.2,104.3,2
4,9.0,26.9,45
4,-16.0,125.4,7
4,20.8,84.9,390
4,23.2,114.5,5
4,47.2,127.8,4
4,51.7,-0.3,1
4,6.4,20.1,96
4,14.8,49.6,1
4,39.4,30.0,8
4,29.9,-82.1,4
4,14.4,4.1,1
4,19.3,83.3,7
4,19.6,-102.0,3
4,-24.4,-65.1,5
4,30.2,75.6,1
4,35.0,60.7,4
4,10.5,-75.6,2
4,40.8,39.9,1
4,32.4,-103.5,1
4,9.4,78.3,1
4,-18.6,-52.7,2
4,14.1,-15.2,1
4,22.1,102.6,12
4,28.6,80.4,13
4,46.7,125.9,36
4,-23.3,43.9,7
4,34.6,-94.3,2
4,-17.3,131.8,17
4,-26.8,-59.8,1
4,33.6,117.7,2
4,7.3,1.9,9
4,-25.2,152.2,2
4,17.8,73.1,11
4,36.3,120.3,4
4,22.2,100.6,3
4,40.5,22.6,10
4,17.3,-90.1,1
4,-11.6,14.6,2
4,-5.2,38.7,8
4,5.2,21.3,36
4,-37.6,147.7,2
4,27.7,118.7,1
4,-6.0,19.1,5
4,36.5,-87.7,8
4,14.4,18.1,1
4,14.0,-8.9,9
4,1.9,112.5,2
4,-15.7,-69.9,4
4,-19.5,143.6,1
4,14.5,109.0,2
4,2.8,117.6,2
4,39.7,-85.5,2
4,-15.9,41.3,1
4,29.7,-95.0,47
4,47.3,-120.2,1
4,-3.4,-78.5,1
4,20.9,94.7,20
4,-22.2,-58.1,6
4,28.6,70.3,23
4,-34.1,19.2,5
4,34.4,74.5,1
4,9.6,34.5,88
4,36.4,-120.4,6
4,17.2,103.3,8
4,27.5,117.8,1
4,-5.3,16.2,7
4,37.1,39.9,4
4,8.2,-81.0,4
4,13.5,-2.1,118
4,37.4,110.1,1
4,35.0,133.9,5
4,8.1,-67.0,20
4,8.5,10.0,30
4,28.2,84.6,3
4,5.0,28.1,108
4,16.8,74.0,7
4,52.8,68.6,1
4,-6.0,13.9,6
4,17.0,-90.2,3
4,40.8,110.6,3
4,19.8,75.4,3
4,13.1,76.4,1
4,0.6,18.0,2
4,14.7,106.0,19
4,20.2,72.9,7
4,7.8,12.4,82
4,23.2,79.2,1
4,37.5,114.4,1
4,17.1,101.8,8
4,19.3,-90.5,4
4,48.3,21.1,1
4,34.5,-97.7,10
4,23.6,102.2,2
4,21.7,102.9,3
4,7.5,3.8,28
4,39.7,-5.8,2
4,18.3,-96.2,12
4,3.2,34.0,16
4,45.5,127.1,7
4,23.8,95.4,4
4,53.9,69.0,2
4,-1.8,-60.1,1
4,-26.7,146.9,4
4,-10.3,17.1,1
4,-11.2,15.6,14
4,13.7,20.8,1
4,5.2,21.8,49
4,-34.1,118.2,1
4,13.5,-12.1,5
4,9.6,-7.1,17
4,27.1,118.9,2
4,27.5,94.8,5
4,30.7,47.3,372
4,-9.7,149.5,2
4,-6.5,-42.1,3
4,31.8,75.3,3
4,31.5,-84.0,7
4,41.6,123.2,7
4,24.5,-105.5,1
4,-2.6,-56.1,4
4,46.9,127.1,6
4,5.1,18.9,20
4,60.9,12.1,1
4,7.8,-62.5,18
4,-4.0,35.7,2
4,17.7,106.3,14
4,26.5,84.9,7
4,10.4,3.3,82
4,-10.0,-77.9,2
4,38.8,111.3,1
4,52.2,82.5,4
4,-4.5,38.3,1
4,4.7,-60.3,10
4,10.1,-11.6,100
4,53.6,12.4,1
4,-20.3,121.0,13
4,33.7,61.0,4
4,17.0,74.0,13
4,29.7,79.3,34
4,0.5,-74.5,19
4,33.5,-87.8,3
4,19.7,103.2,10
4,4.0,-71.1,12
4,8.2,31.7,145
4,-25.4,30.4,2
4,30.8,-89.5,15
4,20.2,84.2,1
4,31.7,-97.1,1
4,-11.4,-48.0,4
4,8.7,19.7,114
4,-5.7,14.0,3
4,15.7,35.3,1
4,-4.6,19.7,3
4,-26.2,28.8,2
4,12.0,27.1,7
4,24.8,85.2,2
4,-15.3,-61.4,3
4,3.6,32.1,39
4,13.0,8.4,1
4,22.3,107.3,4
4,9.6,4.5,11
4,-14.0,-52.9,1
4,36.7,-96.0,1
4,-22.0,-54.6,2
4,-7.3,-35.8,14
4,9.6,118.5,1
4,49.0,39.9,1
4,-4.7,-39.2,7
4,25.8,101.8,2
4,9.7,-63.3,220
4,1.6,104.2,1
4,5.8,-56.7,8
4,20.9,94.2,37
4,-24.2,151.7,12
4,-20.3,134.2,4
4,29.6,120.8,20
4,19.4,104.1,3
4,26.6,91.8,1
4,7.2,-10.2,1
4,18.8,97.3,73
4,38.4,-98.3,2
4,-35.7,138.3,1
4,43.3,132.1,1
4,19.2,109.1,3
4,-6.1,24.2,3
4,20.9,82.0,32
4,14.5,106.8,21
4,6.1,15.4,38
